,weekid,method,spot,districtid
0,1.0,neighborhood,hot,103.0
1,1.0,neighborhood,hot,172.0
2,1.0,neighborhood,hot,209.0
3,1.0,neighborhood,hot,215.0
4,1.0,neighborhood,hot,244.0
5,1.0,neighborhood,hot,269.0
6,1.0,neighborhood,hot,294.0
7,1.0,neighborhood,hot,322.0
8,1.0,neighborhood,hot,335.0
9,1.0,neighborhood,hot,338.0
10,1.0,neighborhood,hot,347.0
11,1.0,neighborhood,hot,375.0
12,1.0,neighborhood,hot,441.0
13,1.0,neighborhood,hot,451.0
14,1.0,neighborhood,hot,463.0
15,1.0,neighborhood,hot,484.0
16,1.0,neighborhood,hot,512.0
17,1.0,neighborhood,hot,548.0
18,1.0,neighborhood,hot,549.0
19,1.0,neighborhood,hot,563.0
20,1.0,neighborhood,cold,729.0
21,2.0,neighborhood,hot,103.0
22,2.0,neighborhood,hot,105.0
23,2.0,neighborhood,hot,172.0
24,2.0,neighborhood,hot,209.0
25,2.0,neighborhood,hot,215.0
26,2.0,neighborhood,hot,244.0
27,2.0,neighborhood,hot,269.0
28,2.0,neighborhood,hot,294.0
29,2.0,neighborhood,hot,322.0
30,2.0,neighborhood,hot,335.0
31,2.0,neighborhood,hot,338.0
32,2.0,neighborhood,hot,347.0
33,2.0,neighborhood,hot,375.0
34,2.0,neighborhood,hot,451.0
35,2.0,neighborhood,hot,463.0
36,2.0,neighborhood,hot,484.0
37,2.0,neighborhood,hot,512.0
38,2.0,neighborhood,hot,537.0
39,2.0,neighborhood,hot,548.0
40,2.0,neighborhood,hot,563.0
41,2.0,neighborhood,cold,729.0
42,3.0,neighborhood,hot,103.0
43,3.0,neighborhood,hot,172.0
44,3.0,neighborhood,hot,209.0
45,3.0,neighborhood,hot,215.0
46,3.0,neighborhood,hot,244.0
47,3.0,neighborhood,hot,269.0
48,3.0,neighborhood,hot,294.0
49,3.0,neighborhood,hot,322.0
50,3.0,neighborhood,hot,335.0
51,3.0,neighborhood,hot,338.0
52,3.0,neighborhood,hot,347.0
53,3.0,neighborhood,hot,375.0
54,3.0,neighborhood,hot,441.0
55,3.0,neighborhood,hot,451.0
56,3.0,neighborhood,hot,463.0
57,3.0,neighborhood,hot,484.0
58,3.0,neighborhood,hot,512.0
59,3.0,neighborhood,hot,529.0
60,3.0,neighborhood,hot,537.0
61,3.0,neighborhood,hot,548.0
62,3.0,neighborhood,hot,549.0
63,3.0,neighborhood,hot,563.0
64,3.0,neighborhood,hot,575.0
65,3.0,neighborhood,cold,729.0
66,4.0,neighborhood,hot,103.0
67,4.0,neighborhood,hot,172.0
68,4.0,neighborhood,hot,209.0
69,4.0,neighborhood,hot,215.0
70,4.0,neighborhood,hot,244.0
71,4.0,neighborhood,hot,269.0
72,4.0,neighborhood,hot,294.0
73,4.0,neighborhood,hot,322.0
74,4.0,neighborhood,hot,335.0
75,4.0,neighborhood,hot,347.0
76,4.0,neighborhood,hot,375.0
77,4.0,neighborhood,hot,441.0
78,4.0,neighborhood,hot,451.0
79,4.0,neighborhood,hot,463.0
80,4.0,neighborhood,hot,512.0
81,4.0,neighborhood,hot,537.0
82,4.0,neighborhood,hot,548.0
83,4.0,neighborhood,hot,549.0
84,4.0,neighborhood,hot,563.0
85,4.0,neighborhood,hot,575.0
86,4.0,neighborhood,hot,724.0
87,4.0,neighborhood,cold,729.0
88,5.0,neighborhood,hot,103.0
89,5.0,neighborhood,hot,172.0
90,5.0,neighborhood,hot,209.0
91,5.0,neighborhood,hot,215.0
92,5.0,neighborhood,hot,244.0
93,5.0,neighborhood,hot,269.0
94,5.0,neighborhood,hot,272.0
95,5.0,neighborhood,hot,294.0
96,5.0,neighborhood,hot,322.0
97,5.0,neighborhood,hot,335.0
98,5.0,neighborhood,hot,347.0
99,5.0,neighborhood,hot,375.0
100,5.0,neighborhood,hot,441.0
101,5.0,neighborhood,hot,451.0
102,5.0,neighborhood,hot,463.0
103,5.0,neighborhood,hot,512.0
104,5.0,neighborhood,hot,537.0
105,5.0,neighborhood,hot,548.0
106,5.0,neighborhood,hot,563.0
107,5.0,neighborhood,hot,575.0
108,5.0,neighborhood,cold,729.0
109,6.0,neighborhood,hot,103.0
110,6.0,neighborhood,hot,172.0
111,6.0,neighborhood,hot,209.0
112,6.0,neighborhood,hot,215.0
113,6.0,neighborhood,hot,244.0
114,6.0,neighborhood,hot,269.0
115,6.0,neighborhood,hot,272.0
116,6.0,neighborhood,hot,294.0
117,6.0,neighborhood,hot,322.0
118,6.0,neighborhood,hot,335.0
119,6.0,neighborhood,hot,347.0
120,6.0,neighborhood,hot,375.0
121,6.0,neighborhood,hot,441.0
122,6.0,neighborhood,hot,451.0
123,6.0,neighborhood,hot,463.0
124,6.0,neighborhood,hot,512.0
125,6.0,neighborhood,hot,537.0
126,6.0,neighborhood,hot,548.0
127,6.0,neighborhood,hot,549.0
128,6.0,neighborhood,hot,563.0
129,6.0,neighborhood,hot,575.0
130,6.0,neighborhood,cold,729.0
131,7.0,neighborhood,hot,102.0
132,7.0,neighborhood,hot,103.0
133,7.0,neighborhood,cold,104.0
134,7.0,neighborhood,hot,107.0
135,7.0,neighborhood,hot,109.0
136,7.0,neighborhood,cold,118.0
137,7.0,neighborhood,hot,119.0
138,7.0,neighborhood,cold,120.0
139,7.0,neighborhood,hot,123.0
140,7.0,neighborhood,hot,126.0
141,7.0,neighborhood,hot,127.0
142,7.0,neighborhood,hot,129.0
143,7.0,neighborhood,hot,131.0
144,7.0,neighborhood,hot,134.0
145,7.0,neighborhood,hot,140.0
146,7.0,neighborhood,hot,142.0
147,7.0,neighborhood,hot,143.0
148,7.0,neighborhood,cold,148.0
149,7.0,neighborhood,hot,152.0
150,7.0,neighborhood,hot,158.0
151,7.0,neighborhood,hot,160.0
152,7.0,neighborhood,hot,166.0
153,7.0,neighborhood,hot,170.0
154,7.0,neighborhood,hot,172.0
155,7.0,neighborhood,cold,173.0
156,7.0,neighborhood,cold,179.0
157,7.0,neighborhood,hot,185.0
158,7.0,neighborhood,cold,199.0
159,7.0,neighborhood,cold,200.0
160,7.0,neighborhood,hot,209.0
161,7.0,neighborhood,hot,214.0
162,7.0,neighborhood,hot,215.0
163,7.0,neighborhood,cold,230.0
164,7.0,neighborhood,hot,234.0
165,7.0,neighborhood,cold,235.0
166,7.0,neighborhood,hot,242.0
167,7.0,neighborhood,hot,244.0
168,7.0,neighborhood,hot,246.0
169,7.0,neighborhood,hot,250.0
170,7.0,neighborhood,cold,264.0
171,7.0,neighborhood,cold,267.0
172,7.0,neighborhood,cold,276.0
173,7.0,neighborhood,cold,280.0
174,7.0,neighborhood,cold,291.0
175,7.0,neighborhood,hot,294.0
176,7.0,neighborhood,hot,304.0
177,7.0,neighborhood,hot,308.0
178,7.0,neighborhood,hot,312.0
179,7.0,neighborhood,cold,322.0
180,7.0,neighborhood,hot,327.0
181,7.0,neighborhood,hot,332.0
182,7.0,neighborhood,hot,334.0
183,7.0,neighborhood,hot,335.0
184,7.0,neighborhood,hot,336.0
185,7.0,neighborhood,hot,338.0
186,7.0,neighborhood,hot,340.0
187,7.0,neighborhood,hot,349.0
188,7.0,neighborhood,hot,358.0
189,7.0,neighborhood,hot,363.0
190,7.0,neighborhood,hot,366.0
191,7.0,neighborhood,hot,377.0
192,7.0,neighborhood,hot,379.0
193,7.0,neighborhood,hot,390.0
194,7.0,neighborhood,cold,407.0
195,7.0,neighborhood,hot,414.0
196,7.0,neighborhood,hot,420.0
197,7.0,neighborhood,hot,421.0
198,7.0,neighborhood,cold,422.0
199,7.0,neighborhood,hot,429.0
200,7.0,neighborhood,cold,432.0
201,7.0,neighborhood,hot,439.0
202,7.0,neighborhood,hot,450.0
203,7.0,neighborhood,hot,451.0
204,7.0,neighborhood,hot,454.0
205,7.0,neighborhood,hot,455.0
206,7.0,neighborhood,hot,460.0
207,7.0,neighborhood,hot,463.0
208,7.0,neighborhood,hot,470.0
209,7.0,neighborhood,cold,471.0
210,7.0,neighborhood,hot,475.0
211,7.0,neighborhood,hot,481.0
212,7.0,neighborhood,hot,484.0
213,7.0,neighborhood,hot,486.0
214,7.0,neighborhood,cold,489.0
215,7.0,neighborhood,hot,495.0
216,7.0,neighborhood,hot,498.0
217,7.0,neighborhood,cold,506.0
218,7.0,neighborhood,cold,509.0
219,7.0,neighborhood,cold,510.0
220,7.0,neighborhood,cold,524.0
221,7.0,neighborhood,hot,533.0
222,7.0,neighborhood,cold,534.0
223,7.0,neighborhood,hot,536.0
224,7.0,neighborhood,hot,537.0
225,7.0,neighborhood,cold,545.0
226,7.0,neighborhood,hot,548.0
227,7.0,neighborhood,cold,549.0
228,7.0,neighborhood,cold,551.0
229,7.0,neighborhood,hot,553.0
230,7.0,neighborhood,hot,566.0
231,7.0,neighborhood,cold,569.0
232,7.0,neighborhood,hot,571.0
233,7.0,neighborhood,hot,575.0
234,7.0,neighborhood,hot,585.0
235,7.0,neighborhood,hot,592.0
236,7.0,neighborhood,hot,599.0
237,7.0,neighborhood,hot,613.0
238,7.0,neighborhood,cold,614.0
239,7.0,neighborhood,cold,641.0
240,7.0,neighborhood,hot,652.0
241,7.0,neighborhood,hot,657.0
242,7.0,neighborhood,hot,659.0
243,7.0,neighborhood,hot,660.0
244,7.0,neighborhood,cold,673.0
245,7.0,neighborhood,cold,675.0
246,7.0,neighborhood,hot,702.0
247,7.0,neighborhood,hot,705.0
248,7.0,neighborhood,hot,711.0
249,7.0,neighborhood,cold,713.0
250,7.0,neighborhood,cold,714.0
251,7.0,neighborhood,hot,716.0
252,7.0,neighborhood,cold,727.0
253,7.0,neighborhood,cold,729.0
254,7.0,neighborhood,hot,730.0
255,8.0,neighborhood,hot,102.0
256,8.0,neighborhood,hot,103.0
257,8.0,neighborhood,hot,107.0
258,8.0,neighborhood,hot,114.0
259,8.0,neighborhood,cold,115.0
260,8.0,neighborhood,hot,116.0
261,8.0,neighborhood,cold,118.0
262,8.0,neighborhood,hot,119.0
263,8.0,neighborhood,hot,123.0
264,8.0,neighborhood,hot,124.0
265,8.0,neighborhood,hot,126.0
266,8.0,neighborhood,cold,127.0
267,8.0,neighborhood,cold,131.0
268,8.0,neighborhood,hot,134.0
269,8.0,neighborhood,cold,135.0
270,8.0,neighborhood,hot,137.0
271,8.0,neighborhood,hot,140.0
272,8.0,neighborhood,hot,143.0
273,8.0,neighborhood,cold,145.0
274,8.0,neighborhood,cold,148.0
275,8.0,neighborhood,hot,151.0
276,8.0,neighborhood,hot,152.0
277,8.0,neighborhood,cold,156.0
278,8.0,neighborhood,hot,169.0
279,8.0,neighborhood,hot,172.0
280,8.0,neighborhood,hot,176.0
281,8.0,neighborhood,cold,179.0
282,8.0,neighborhood,hot,185.0
283,8.0,neighborhood,hot,192.0
284,8.0,neighborhood,hot,197.0
285,8.0,neighborhood,hot,204.0
286,8.0,neighborhood,hot,209.0
287,8.0,neighborhood,hot,214.0
288,8.0,neighborhood,hot,215.0
289,8.0,neighborhood,hot,224.0
290,8.0,neighborhood,hot,225.0
291,8.0,neighborhood,hot,226.0
292,8.0,neighborhood,hot,228.0
293,8.0,neighborhood,hot,234.0
294,8.0,neighborhood,hot,239.0
295,8.0,neighborhood,cold,240.0
296,8.0,neighborhood,hot,242.0
297,8.0,neighborhood,hot,243.0
298,8.0,neighborhood,hot,244.0
299,8.0,neighborhood,hot,250.0
300,8.0,neighborhood,cold,256.0
301,8.0,neighborhood,hot,260.0
302,8.0,neighborhood,cold,262.0
303,8.0,neighborhood,hot,266.0
304,8.0,neighborhood,hot,267.0
305,8.0,neighborhood,hot,272.0
306,8.0,neighborhood,hot,294.0
307,8.0,neighborhood,hot,295.0
308,8.0,neighborhood,cold,299.0
309,8.0,neighborhood,cold,308.0
310,8.0,neighborhood,hot,313.0
311,8.0,neighborhood,hot,315.0
312,8.0,neighborhood,hot,335.0
313,8.0,neighborhood,hot,336.0
314,8.0,neighborhood,hot,337.0
315,8.0,neighborhood,hot,338.0
316,8.0,neighborhood,hot,340.0
317,8.0,neighborhood,hot,342.0
318,8.0,neighborhood,cold,346.0
319,8.0,neighborhood,hot,347.0
320,8.0,neighborhood,hot,348.0
321,8.0,neighborhood,cold,349.0
322,8.0,neighborhood,hot,358.0
323,8.0,neighborhood,cold,361.0
324,8.0,neighborhood,hot,363.0
325,8.0,neighborhood,hot,365.0
326,8.0,neighborhood,hot,366.0
327,8.0,neighborhood,cold,367.0
328,8.0,neighborhood,hot,379.0
329,8.0,neighborhood,cold,381.0
330,8.0,neighborhood,cold,392.0
331,8.0,neighborhood,hot,408.0
332,8.0,neighborhood,cold,410.0
333,8.0,neighborhood,hot,413.0
334,8.0,neighborhood,hot,424.0
335,8.0,neighborhood,cold,427.0
336,8.0,neighborhood,hot,429.0
337,8.0,neighborhood,cold,430.0
338,8.0,neighborhood,cold,436.0
339,8.0,neighborhood,hot,441.0
340,8.0,neighborhood,hot,450.0
341,8.0,neighborhood,hot,454.0
342,8.0,neighborhood,hot,455.0
343,8.0,neighborhood,cold,456.0
344,8.0,neighborhood,cold,461.0
345,8.0,neighborhood,hot,464.0
346,8.0,neighborhood,cold,473.0
347,8.0,neighborhood,hot,475.0
348,8.0,neighborhood,hot,481.0
349,8.0,neighborhood,hot,484.0
350,8.0,neighborhood,cold,487.0
351,8.0,neighborhood,hot,495.0
352,8.0,neighborhood,hot,498.0
353,8.0,neighborhood,hot,500.0
354,8.0,neighborhood,cold,506.0
355,8.0,neighborhood,hot,510.0
356,8.0,neighborhood,cold,520.0
357,8.0,neighborhood,cold,524.0
358,8.0,neighborhood,cold,530.0
359,8.0,neighborhood,hot,531.0
360,8.0,neighborhood,cold,544.0
361,8.0,neighborhood,cold,545.0
362,8.0,neighborhood,hot,548.0
363,8.0,neighborhood,cold,549.0
364,8.0,neighborhood,cold,551.0
365,8.0,neighborhood,cold,552.0
366,8.0,neighborhood,hot,553.0
367,8.0,neighborhood,cold,569.0
368,8.0,neighborhood,hot,571.0
369,8.0,neighborhood,hot,575.0
370,8.0,neighborhood,cold,590.0
371,8.0,neighborhood,hot,603.0
372,8.0,neighborhood,hot,614.0
373,8.0,neighborhood,cold,615.0
374,8.0,neighborhood,hot,628.0
375,8.0,neighborhood,cold,632.0
376,8.0,neighborhood,cold,636.0
377,8.0,neighborhood,cold,638.0
378,8.0,neighborhood,cold,640.0
379,8.0,neighborhood,hot,641.0
380,8.0,neighborhood,cold,646.0
381,8.0,neighborhood,hot,651.0
382,8.0,neighborhood,hot,653.0
383,8.0,neighborhood,hot,660.0
384,8.0,neighborhood,hot,664.0
385,8.0,neighborhood,hot,667.0
386,8.0,neighborhood,cold,672.0
387,8.0,neighborhood,cold,674.0
388,8.0,neighborhood,cold,675.0
389,8.0,neighborhood,hot,679.0
390,8.0,neighborhood,hot,686.0
391,8.0,neighborhood,cold,694.0
392,8.0,neighborhood,cold,699.0
393,8.0,neighborhood,hot,700.0
394,8.0,neighborhood,hot,701.0
395,8.0,neighborhood,hot,702.0
396,8.0,neighborhood,cold,703.0
397,8.0,neighborhood,hot,705.0
398,8.0,neighborhood,hot,709.0
399,8.0,neighborhood,hot,711.0
400,8.0,neighborhood,cold,713.0
401,8.0,neighborhood,hot,716.0
402,8.0,neighborhood,cold,729.0
403,9.0,neighborhood,hot,102.0
404,9.0,neighborhood,hot,103.0
405,9.0,neighborhood,hot,107.0
406,9.0,neighborhood,cold,111.0
407,9.0,neighborhood,cold,118.0
408,9.0,neighborhood,hot,119.0
409,9.0,neighborhood,cold,127.0
410,9.0,neighborhood,hot,129.0
411,9.0,neighborhood,hot,134.0
412,9.0,neighborhood,cold,135.0
413,9.0,neighborhood,cold,136.0
414,9.0,neighborhood,hot,143.0
415,9.0,neighborhood,hot,146.0
416,9.0,neighborhood,cold,148.0
417,9.0,neighborhood,hot,149.0
418,9.0,neighborhood,cold,151.0
419,9.0,neighborhood,cold,153.0
420,9.0,neighborhood,hot,154.0
421,9.0,neighborhood,hot,157.0
422,9.0,neighborhood,cold,163.0
423,9.0,neighborhood,hot,170.0
424,9.0,neighborhood,hot,172.0
425,9.0,neighborhood,cold,174.0
426,9.0,neighborhood,hot,185.0
427,9.0,neighborhood,hot,186.0
428,9.0,neighborhood,hot,191.0
429,9.0,neighborhood,cold,196.0
430,9.0,neighborhood,hot,201.0
431,9.0,neighborhood,cold,202.0
432,9.0,neighborhood,cold,206.0
433,9.0,neighborhood,hot,209.0
434,9.0,neighborhood,cold,213.0
435,9.0,neighborhood,hot,214.0
436,9.0,neighborhood,hot,215.0
437,9.0,neighborhood,cold,220.0
438,9.0,neighborhood,cold,222.0
439,9.0,neighborhood,cold,230.0
440,9.0,neighborhood,cold,233.0
441,9.0,neighborhood,hot,234.0
442,9.0,neighborhood,cold,235.0
443,9.0,neighborhood,hot,242.0
444,9.0,neighborhood,hot,243.0
445,9.0,neighborhood,hot,244.0
446,9.0,neighborhood,hot,250.0
447,9.0,neighborhood,cold,262.0
448,9.0,neighborhood,cold,263.0
449,9.0,neighborhood,hot,274.0
450,9.0,neighborhood,hot,280.0
451,9.0,neighborhood,hot,281.0
452,9.0,neighborhood,hot,285.0
453,9.0,neighborhood,cold,293.0
454,9.0,neighborhood,hot,294.0
455,9.0,neighborhood,cold,299.0
456,9.0,neighborhood,hot,301.0
457,9.0,neighborhood,hot,302.0
458,9.0,neighborhood,hot,312.0
459,9.0,neighborhood,hot,315.0
460,9.0,neighborhood,cold,317.0
461,9.0,neighborhood,cold,322.0
462,9.0,neighborhood,hot,323.0
463,9.0,neighborhood,cold,325.0
464,9.0,neighborhood,hot,326.0
465,9.0,neighborhood,cold,328.0
466,9.0,neighborhood,hot,335.0
467,9.0,neighborhood,hot,336.0
468,9.0,neighborhood,cold,337.0
469,9.0,neighborhood,hot,338.0
470,9.0,neighborhood,hot,340.0
471,9.0,neighborhood,hot,341.0
472,9.0,neighborhood,hot,345.0
473,9.0,neighborhood,hot,347.0
474,9.0,neighborhood,hot,348.0
475,9.0,neighborhood,hot,351.0
476,9.0,neighborhood,hot,358.0
477,9.0,neighborhood,hot,363.0
478,9.0,neighborhood,hot,366.0
479,9.0,neighborhood,hot,375.0
480,9.0,neighborhood,hot,376.0
481,9.0,neighborhood,hot,379.0
482,9.0,neighborhood,hot,386.0
483,9.0,neighborhood,hot,389.0
484,9.0,neighborhood,hot,395.0
485,9.0,neighborhood,cold,407.0
486,9.0,neighborhood,cold,408.0
487,9.0,neighborhood,hot,413.0
488,9.0,neighborhood,hot,420.0
489,9.0,neighborhood,hot,426.0
490,9.0,neighborhood,hot,428.0
491,9.0,neighborhood,hot,429.0
492,9.0,neighborhood,cold,432.0
493,9.0,neighborhood,hot,435.0
494,9.0,neighborhood,cold,436.0
495,9.0,neighborhood,hot,441.0
496,9.0,neighborhood,hot,450.0
497,9.0,neighborhood,hot,454.0
498,9.0,neighborhood,hot,455.0
499,9.0,neighborhood,cold,458.0
500,9.0,neighborhood,hot,463.0
501,9.0,neighborhood,hot,464.0
502,9.0,neighborhood,hot,470.0
503,9.0,neighborhood,hot,471.0
504,9.0,neighborhood,cold,473.0
505,9.0,neighborhood,hot,475.0
506,9.0,neighborhood,hot,481.0
507,9.0,neighborhood,cold,482.0
508,9.0,neighborhood,hot,484.0
509,9.0,neighborhood,hot,489.0
510,9.0,neighborhood,cold,490.0
511,9.0,neighborhood,cold,492.0
512,9.0,neighborhood,hot,495.0
513,9.0,neighborhood,hot,500.0
514,9.0,neighborhood,cold,506.0
515,9.0,neighborhood,hot,507.0
516,9.0,neighborhood,hot,509.0
517,9.0,neighborhood,cold,510.0
518,9.0,neighborhood,cold,524.0
519,9.0,neighborhood,hot,531.0
520,9.0,neighborhood,cold,535.0
521,9.0,neighborhood,hot,537.0
522,9.0,neighborhood,cold,544.0
523,9.0,neighborhood,cold,545.0
524,9.0,neighborhood,hot,548.0
525,9.0,neighborhood,cold,549.0
526,9.0,neighborhood,cold,550.0
527,9.0,neighborhood,cold,551.0
528,9.0,neighborhood,hot,553.0
529,9.0,neighborhood,hot,557.0
530,9.0,neighborhood,hot,566.0
531,9.0,neighborhood,hot,574.0
532,9.0,neighborhood,hot,575.0
533,9.0,neighborhood,hot,585.0
534,9.0,neighborhood,hot,587.0
535,9.0,neighborhood,hot,591.0
536,9.0,neighborhood,hot,592.0
537,9.0,neighborhood,cold,606.0
538,9.0,neighborhood,hot,608.0
539,9.0,neighborhood,cold,613.0
540,9.0,neighborhood,cold,614.0
541,9.0,neighborhood,cold,619.0
542,9.0,neighborhood,hot,628.0
543,9.0,neighborhood,cold,632.0
544,9.0,neighborhood,cold,633.0
545,9.0,neighborhood,cold,638.0
546,9.0,neighborhood,cold,639.0
547,9.0,neighborhood,cold,644.0
548,9.0,neighborhood,cold,646.0
549,9.0,neighborhood,hot,656.0
550,9.0,neighborhood,hot,657.0
551,9.0,neighborhood,hot,660.0
552,9.0,neighborhood,cold,664.0
553,9.0,neighborhood,cold,672.0
554,9.0,neighborhood,cold,673.0
555,9.0,neighborhood,hot,679.0
556,9.0,neighborhood,cold,680.0
557,9.0,neighborhood,hot,682.0
558,9.0,neighborhood,hot,686.0
559,9.0,neighborhood,cold,693.0
560,9.0,neighborhood,cold,694.0
561,9.0,neighborhood,hot,702.0
562,9.0,neighborhood,cold,709.0
563,9.0,neighborhood,hot,711.0
564,9.0,neighborhood,hot,715.0
565,9.0,neighborhood,hot,716.0
566,9.0,neighborhood,cold,718.0
567,9.0,neighborhood,cold,726.0
568,9.0,neighborhood,cold,729.0
569,10.0,neighborhood,hot,102.0
570,10.0,neighborhood,hot,103.0
571,10.0,neighborhood,cold,106.0
572,10.0,neighborhood,hot,107.0
573,10.0,neighborhood,hot,109.0
574,10.0,neighborhood,cold,111.0
575,10.0,neighborhood,cold,118.0
576,10.0,neighborhood,hot,119.0
577,10.0,neighborhood,cold,120.0
578,10.0,neighborhood,hot,123.0
579,10.0,neighborhood,cold,126.0
580,10.0,neighborhood,cold,127.0
581,10.0,neighborhood,cold,130.0
582,10.0,neighborhood,hot,134.0
583,10.0,neighborhood,hot,138.0
584,10.0,neighborhood,cold,145.0
585,10.0,neighborhood,hot,146.0
586,10.0,neighborhood,hot,147.0
587,10.0,neighborhood,cold,148.0
588,10.0,neighborhood,hot,149.0
589,10.0,neighborhood,cold,150.0
590,10.0,neighborhood,cold,151.0
591,10.0,neighborhood,hot,154.0
592,10.0,neighborhood,hot,157.0
593,10.0,neighborhood,cold,161.0
594,10.0,neighborhood,hot,166.0
595,10.0,neighborhood,hot,168.0
596,10.0,neighborhood,hot,172.0
597,10.0,neighborhood,cold,174.0
598,10.0,neighborhood,hot,181.0
599,10.0,neighborhood,cold,184.0
600,10.0,neighborhood,hot,185.0
601,10.0,neighborhood,cold,186.0
602,10.0,neighborhood,cold,191.0
603,10.0,neighborhood,cold,200.0
604,10.0,neighborhood,cold,205.0
605,10.0,neighborhood,hot,209.0
606,10.0,neighborhood,hot,214.0
607,10.0,neighborhood,hot,215.0
608,10.0,neighborhood,hot,219.0
609,10.0,neighborhood,cold,221.0
610,10.0,neighborhood,cold,230.0
611,10.0,neighborhood,cold,233.0
612,10.0,neighborhood,cold,235.0
613,10.0,neighborhood,hot,242.0
614,10.0,neighborhood,hot,243.0
615,10.0,neighborhood,hot,244.0
616,10.0,neighborhood,cold,245.0
617,10.0,neighborhood,cold,248.0
618,10.0,neighborhood,hot,250.0
619,10.0,neighborhood,cold,262.0
620,10.0,neighborhood,hot,265.0
621,10.0,neighborhood,hot,267.0
622,10.0,neighborhood,hot,274.0
623,10.0,neighborhood,hot,278.0
624,10.0,neighborhood,hot,280.0
625,10.0,neighborhood,hot,288.0
626,10.0,neighborhood,hot,294.0
627,10.0,neighborhood,cold,297.0
628,10.0,neighborhood,hot,302.0
629,10.0,neighborhood,hot,307.0
630,10.0,neighborhood,hot,308.0
631,10.0,neighborhood,hot,315.0
632,10.0,neighborhood,hot,316.0
633,10.0,neighborhood,cold,325.0
634,10.0,neighborhood,hot,327.0
635,10.0,neighborhood,hot,328.0
636,10.0,neighborhood,hot,335.0
637,10.0,neighborhood,hot,336.0
638,10.0,neighborhood,hot,338.0
639,10.0,neighborhood,cold,339.0
640,10.0,neighborhood,hot,340.0
641,10.0,neighborhood,hot,347.0
642,10.0,neighborhood,hot,348.0
643,10.0,neighborhood,cold,349.0
644,10.0,neighborhood,cold,352.0
645,10.0,neighborhood,hot,353.0
646,10.0,neighborhood,hot,354.0
647,10.0,neighborhood,hot,363.0
648,10.0,neighborhood,hot,364.0
649,10.0,neighborhood,hot,366.0
650,10.0,neighborhood,cold,367.0
651,10.0,neighborhood,hot,369.0
652,10.0,neighborhood,hot,371.0
653,10.0,neighborhood,hot,375.0
654,10.0,neighborhood,hot,377.0
655,10.0,neighborhood,cold,382.0
656,10.0,neighborhood,hot,386.0
657,10.0,neighborhood,hot,389.0
658,10.0,neighborhood,hot,390.0
659,10.0,neighborhood,hot,392.0
660,10.0,neighborhood,cold,393.0
661,10.0,neighborhood,hot,395.0
662,10.0,neighborhood,hot,396.0
663,10.0,neighborhood,cold,400.0
664,10.0,neighborhood,cold,401.0
665,10.0,neighborhood,cold,402.0
666,10.0,neighborhood,hot,412.0
667,10.0,neighborhood,hot,413.0
668,10.0,neighborhood,cold,416.0
669,10.0,neighborhood,cold,417.0
670,10.0,neighborhood,hot,418.0
671,10.0,neighborhood,hot,420.0
672,10.0,neighborhood,hot,424.0
673,10.0,neighborhood,hot,426.0
674,10.0,neighborhood,hot,428.0
675,10.0,neighborhood,hot,430.0
676,10.0,neighborhood,cold,432.0
677,10.0,neighborhood,hot,435.0
678,10.0,neighborhood,cold,443.0
679,10.0,neighborhood,hot,451.0
680,10.0,neighborhood,hot,454.0
681,10.0,neighborhood,hot,455.0
682,10.0,neighborhood,cold,458.0
683,10.0,neighborhood,cold,461.0
684,10.0,neighborhood,hot,463.0
685,10.0,neighborhood,hot,465.0
686,10.0,neighborhood,cold,468.0
687,10.0,neighborhood,hot,470.0
688,10.0,neighborhood,cold,471.0
689,10.0,neighborhood,hot,475.0
690,10.0,neighborhood,cold,482.0
691,10.0,neighborhood,hot,483.0
692,10.0,neighborhood,hot,484.0
693,10.0,neighborhood,hot,485.0
694,10.0,neighborhood,cold,486.0
695,10.0,neighborhood,hot,487.0
696,10.0,neighborhood,hot,495.0
697,10.0,neighborhood,hot,496.0
698,10.0,neighborhood,cold,498.0
699,10.0,neighborhood,hot,500.0
700,10.0,neighborhood,cold,506.0
701,10.0,neighborhood,cold,509.0
702,10.0,neighborhood,cold,511.0
703,10.0,neighborhood,cold,515.0
704,10.0,neighborhood,hot,520.0
705,10.0,neighborhood,cold,521.0
706,10.0,neighborhood,hot,523.0
707,10.0,neighborhood,cold,524.0
708,10.0,neighborhood,hot,527.0
709,10.0,neighborhood,hot,537.0
710,10.0,neighborhood,cold,539.0
711,10.0,neighborhood,hot,542.0
712,10.0,neighborhood,cold,543.0
713,10.0,neighborhood,cold,544.0
714,10.0,neighborhood,cold,545.0
715,10.0,neighborhood,hot,553.0
716,10.0,neighborhood,cold,558.0
717,10.0,neighborhood,cold,559.0
718,10.0,neighborhood,hot,560.0
719,10.0,neighborhood,hot,574.0
720,10.0,neighborhood,hot,575.0
721,10.0,neighborhood,cold,576.0
722,10.0,neighborhood,cold,579.0
723,10.0,neighborhood,hot,585.0
724,10.0,neighborhood,hot,591.0
725,10.0,neighborhood,cold,593.0
726,10.0,neighborhood,cold,594.0
727,10.0,neighborhood,hot,600.0
728,10.0,neighborhood,cold,619.0
729,10.0,neighborhood,cold,632.0
730,10.0,neighborhood,hot,637.0
731,10.0,neighborhood,cold,639.0
732,10.0,neighborhood,cold,640.0
733,10.0,neighborhood,cold,648.0
734,10.0,neighborhood,cold,649.0
735,10.0,neighborhood,hot,657.0
